深度        孔隙度     含水合物饱和度
1719.9864	-9999	-9999
1720.1388	-9999	-9999
1720.2912	-9999	-9999
1720.4436	-9999	-9999
1720.596	-9999	-9999
1720.7484	-9999	-9999
1720.9008	-9999	-9999
1721.0532	-9999	-9999
1721.2056	-9999	-9999
1721.358	-9999	-9999
1721.5104	-9999	-9999
1721.6628	-9999	-9999
1721.8152	-9999	-9999
1721.9676	-9999	-9999
1722.12	-9999	-9999
1722.2724	-9999	-9999
1722.4248	-9999	-9999
1722.5772	-9999	-9999
1722.7296	-9999	-9999
1722.882	-9999	-9999
1723.0344	-9999	-9999
1723.1868	-9999	-9999
1723.3392	-9999	-9999
1723.4916	-9999	-9999
1723.644	-9999	-9999
1723.7964	-9999	-9999
1723.9488	-9999	-9999
1724.1012	-9999	-9999
1724.2536	-9999	-9999
1724.406	-9999	-9999
1724.5584	-9999	-9999
1724.7108	-9999	-9999
1724.8632	-9999	-9999
1725.0156	-9999	-9999
1725.168	-9999	-9999
1725.3204	-9999	-9999
1725.4728	-9999	-9999
1725.6252	-9999	-9999
1725.7776	-9999	-9999
1725.93	-9999	-9999
1726.0824	-9999	-9999
1726.2348	-9999	-9999
1726.3872	0.7677	-9999
1726.5396	0.7503	-9999
1726.692	0.7304	-9999
1726.8444	0.7069	-9999
1726.9968	0.6994	0
1727.1492	0.7043	0
1727.3016	0.6987	0
1727.454	0.7105	0.0484
1727.6064	0.7098	0.0745
1727.7588	0.712	0.1098
1727.9112	0.7059	0.1153
1728.0636	0.6968	0.1163
1728.216	0.6834	0.0972
1728.3684	0.6924	0.0693
1728.5208	0.686	0.0566
1728.6732	0.7042	0.0371
1728.8256	0.6925	0.0367
1728.978	0.6799	0.05
1729.1304	0.7018	0.0775
1729.2828	0.7001	0.0606
1729.4352	0.703	0.0929
1729.5876	0.6961	0.1267
1729.74	0.6842	0.1151
1729.8924	0.6605	0.0971
1730.0448	0.673	0.1133
1730.1972	0.6759	0.1141
1730.3496	0.6593	0.143
1730.502	0.6861	0.1427
1730.6544	0.6573	0.1268
1730.8068	0.6604	0.0984
1730.9592	0.642	0.0722
1731.1116	0.6156	0.0396
1731.264	0.6009	0.0746
1731.4164	0.5896	0.0796
1731.5688	0.6005	0.1196
1731.7212	0.5962	0.1081
1731.8736	0.604	0.0975
1732.026	0.568	0.0866
1732.1784	0.5502	0.0789
1732.3308	0.5587	0.0462
1732.4832	0.5458	0.0423
1732.6356	0.5444	0.0223
1732.788	0.5497	0.0248
1732.9404	0.5345	0.0198
1733.0928	0.5705	0.0471
1733.2452	0.543	0.0096
1733.3976	0.5396	0.017
1733.55	0.5536	0.0113
1733.7024	0.5642	0.012
1733.8548	0.5517	0
1734.0072	0.5722	0.0048
1734.1596	0.5615	0.0005
1734.312	0.5639	0.0123
1734.4644	0.5799	0.0339
1734.6168	0.5555	0.0701
1734.7692	0.5559	0.0772
1734.9216	0.5668	0.0362
1735.074	0.547	0.0047
1735.2264	0.5327	0.009
1735.3788	0.5134	0
1735.5312	0.5238	0.0114
1735.6836	0.5144	0.0305
1735.836	0.5367	0.0768
1735.9884	0.5271	0.052
1736.1408	0.5472	0.0515
1736.2932	0.5126	0.0174
1736.4456	0.5082	0.0335
1736.598	0.5277	0
1736.7504	0.5003	0
1736.9028	0.5088	0
1737.0552	0.5015	0
1737.2076	0.5009	0
1737.36	0.4969	0
1737.5124	0.503	0
1737.6648	0.5235	0
1737.8172	0.5112	0
1737.9696	0.5176	0
1738.122	0.5346	0
1738.2744	0.546	0
1738.4268	0.5066	0
1738.5792	0.5238	0
1738.7316	0.5371	0.0097
1738.884	0.5341	0.0229
1739.0364	0.521	0.0231
1739.1888	0.5663	0.038
1739.3412	0.5467	0.0373
1739.4936	0.5459	0.0343
1739.646	0.5183	0.0562
1739.7984	0.493	0.0722
1739.9508	0.4769	0.0711
1740.1032	0.4816	0.0887
1740.2556	0.4816	0.1024
1740.408	0.4876	0.09
1740.5604	0.4816	0.0973
1740.7128	0.4798	0.0995
1740.8652	0.4819	0.0993
1741.0176	0.4812	0.1026
1741.17	0.486	0.1004
1741.3224	0.4773	0.0777
1741.4748	0.4793	0.0595
1741.6272	0.4925	0.0422
1741.7796	0.4813	0.0311
1741.932	0.4785	0.0368
1742.0844	0.482	0.0362
1742.2368	0.473	0.0575
1742.3892	0.475	0.0598
1742.5416	0.4782	0.0759
1742.694	0.4752	0.0675
1742.8464	0.486	0.0524
1742.9988	0.4759	0.0353
1743.1512	0.4761	0.0512
1743.3036	0.4842	0.0701
1743.456	0.4785	0.0823
1743.6084	0.477	0.0837
1743.7608	0.4812	0.1055
