深度        孔隙度     含水合物饱和度
1515	-9999	-9999
1515.1	-9999	-9999
1515.2	-9999	-9999
1515.3	-9999	-9999
1515.4	-9999	-9999
1515.5	-9999	-9999
1515.6	-9999	-9999
1515.7	-9999	-9999
1515.8	-9999	-9999
1515.9	-9999	-9999
1516	-9999	-9999
1516.1	-9999	-9999
1516.2	-9999	-9999
1516.3	-9999	-9999
1516.4	-9999	-9999
1516.5	-9999	-9999
1516.6	-9999	-9999
1516.7	-9999	-9999
1516.8	-9999	-9999
1516.9	-9999	-9999
1517	-9999	-9999
1517.1	-9999	-9999
1517.2	0.7920456	0
1517.3	0.7814502	0
1517.4	0.76692	0
1517.5	0.7393996	0
1517.6	0.7009013	0
1517.7	0.7181726	0
1517.8	0.7034818	0
1517.9	0.6547157	0
1518	0.6175808	0
1518.1	0.5915295	0
1518.2	0.5791891	0
1518.3	0.5633867	0
1518.4	0.541153	0
1518.5	0.509302	0
1518.6	0.4904201	0
1518.7	0.4782582	0
1518.8	0.475178	0
1518.9	0.4830292	0
1519	0.4962538	0
1519.1	0.5165305	0
1519.2	0.522708	0
1519.3	0.5269571	0
1519.4	0.5384273	0
1519.5	0.5368273	0
1519.6	0.5298883	0
1519.7	0.5218991	0
1519.8	0.5082577	0
1519.9	0.4914804	0
1520	0.4725318	0
1520.1	0.4619389	0
1520.2	0.4559925	0
1520.3	0.4465504	0
1520.4	0.4465888	0
1520.5	0.4544266	0
1520.6	0.4772307	0
1520.7	0.5020813	0
1520.8	0.5287329	0
1520.9	0.5483359	0
1521	0.5719277	0
1521.1	0.599841	0
1521.2	0.6210505	0
1521.3	0.6424283	0
1521.4	0.6644331	0
1521.5	0.6788191	0
1521.6	0.6929123	0
1521.7	0.7077741	0
1521.8	0.7208192	0.007790684
1521.9	0.732354	0.048438
1522	0.7414887	0.1895284
1522.1	0.7469007	0.2349427
1522.2	0.7502453	0.2415974
1522.3	0.75061	0.2513573
1522.4	0.7548614	0.2575777
1522.5	0.7634911	0.2606841
1522.6	0.7821835	0.2555916
1522.7	0.7923276	0.2498843
1522.8	0.7995642	0.2441658
1522.9	0.8088339	0.2423698
1523	0.8055531	0.2324591
1523.1	0.7967471	0.2162225
1523.2	0.7921765	0.198714
1523.3	0.7953155	0.1810832
1523.4	0.8022181	0.1633376
1523.5	0.8000663	0.152719
1523.6	0.7935323	0.1452572
1523.7	0.7840152	0.1413188
1523.8	0.7803686	0.1454412
1523.9	0.7717	0.1472868
1524	0.7584696	0.1453277
1524.1	0.7508039	0.1411781
1524.2	0.742083	0.1350094
1524.3	0.7322001	0.1258612
1524.4	0.7241963	0.113287
1524.5	0.7156326	0.1007961
1524.6	0.7061941	0.08975986
1524.7	0.6883504	0.07848645
1524.8	0.6727901	0.06786989
1524.9	0.6624116	0.05913189
1525	0.654175	0.06183833
1525.1	0.6524511	0.07165762
1525.2	0.6631063	0.09278137
1525.3	0.6680073	0.1005877
1525.4	0.6747242	0.1051261
1525.5	0.6894667	0.1202855
1525.6	0.6897268	0.1238941
1525.7	0.6874761	0.1214131
1525.8	0.6919022	0.1187198
1525.9	0.6827574	0.1126573
1526	0.6695923	0.1041549
1526.1	0.6627718	0.09273221
1526.2	0.6531926	0.07800651
1526.3	0.6441121	0.06199535
1526.4	0.6466709	0.08105738
1526.5	0.6512995	0.1098704
1526.6	0.6572152	0.1479772
1526.7	0.6630998	0.1929862
1526.8	0.67176	0.229412
1526.9	0.6824895	0.2558257
1527	0.6923114	0.2752015
1527.1	0.7048723	0.3066596
1527.2	0.7199615	0.3557104
1527.3	0.7400509	0.4194052
1527.4	0.7581032	0.4775174
1527.5	0.7738543	0.5229974
1527.6	0.7994427	0.5599908
1527.7	0.8246593	0.597203
1527.8	0.8486378	0.6382133
1527.9	0.8717542	0.6805283
1528	0.8900692	0.7184018
1528.1	0.9005749	0.7434929
1528.2	0.8867553	0.7457711
1528.3	0.8677444	0.7391861
1528.4	0.8467549	0.7285219
1528.5	0.8158535	0.7021996
1528.6	0.7853667	0.6667706
1528.7	0.7621599	0.620124
1528.8	0.7378144	0.5736554
1528.9	0.7162526	0.5276841
1529	0.7051224	0.4844531
1529.1	0.7017124	0.4540503
1529.2	0.7040203	0.4341082
1529.3	0.7175652	0.4377408
1529.4	0.7386122	0.4577299
1529.5	0.7604873	0.4903752
1529.6	0.7630709	0.5107563
1529.7	0.7581422	0.524397
1529.8	0.7485882	0.5315095
1529.9	0.7404566	0.5234045
1530	0.7380973	0.5175616
1530.1	0.7391526	0.5146645
1530.2	0.7150654	0.508411
1530.3	0.6994548	0.5023273
1530.4	0.6917952	0.4968136
1530.5	0.6818255	0.4501628
1530.6	0.6725723	0.4010032
1530.7	0.6641548	0.3565258
1530.8	0.6579645	0.3453826
1530.9	0.6525393	0.3439791
1531	0.6479883	0.3499141
1531.1	0.6502978	0.3505263
1531.2	0.6548671	0.35142
1531.3	0.661907	0.3569006
1531.4	0.6651039	0.3555281
1531.5	0.6663859	0.3544534
1531.6	0.6651102	0.3627949
1531.7	0.6655765	0.3808286
1531.8	0.6673222	0.4009943
1531.9	0.6712819	0.4110447
1532	0.6689735	0.4179614
1532.1	0.6619759	0.4214147
1532.2	0.6460997	0.4124262
1532.3	0.633748	0.3987784
1532.4	0.6223549	0.3821423
1532.5	0.6085784	0.3669374
1532.6	0.5998841	0.3595101
1532.7	0.5948743	0.3580841
1532.8	0.5965676	0.3458652
1532.9	0.5950037	0.3365545
1533	0.5913222	0.3301059
1533.1	0.5874488	0.3168786
1533.2	0.5864817	0.3108185
1533.3	0.5879605	0.3134736
1533.4	0.5937901	0.3217816
1533.5	0.5989051	0.3323477
1533.6	0.6033391	0.3455916
1533.7	0.6066053	0.3544001
1533.8	0.6090264	0.361768
1533.9	0.6104878	0.3676096
1534	0.6134064	0.3715681
1534.1	0.6139902	0.3784204
1534.2	0.6111658	0.3924684
1534.3	0.6097247	0.3976689
1534.4	0.6098458	0.4017984
1534.5	0.6123623	0.4095781
1534.6	0.6158368	0.4155116
1534.7	0.6190147	0.4168737
1534.8	0.6211863	0.4039975
1534.9	0.6209621	0.390605
1535	0.6194303	0.3786469
1535.1	0.6160422	0.37493
1535.2	0.6128276	0.3671548
1535.3	0.6089219	0.357227
1535.4	0.602419	0.3479648
1535.5	0.5994489	0.3374199
1535.6	0.6000721	0.3261099
1535.7	0.6104306	0.3161465
1535.8	0.6176147	0.3088983
1535.9	0.6223198	0.3039822
1536	0.6216782	0.3028307
1536.1	0.6220273	0.3005019
1536.2	0.622268	0.2969957
1536.3	0.6137934	0.2867672
1536.4	0.6066898	0.2800967
1536.5	0.6007815	0.2779401
1536.6	0.5979189	0.2712016
1536.7	0.5979078	0.2691597
1536.8	0.6006585	0.2745708
1536.9	0.5999936	0.2845241
1537	0.6002424	0.2927185
1537.1	0.601629	0.2966108
1537.2	0.5997409	0.3113398
1537.3	0.5987906	0.3235638
1537.4	0.5994986	0.3252435
1537.5	0.6029156	0.3299245
1537.6	0.6079384	0.3336368
1537.7	0.6151697	0.3322386
1537.8	0.6159884	0.3283802
1537.9	0.6154361	0.3225571
1538	0.6145601	0.3127118
1538.1	0.6075774	0.3012612
1538.2	0.5979536	0.2878145
1538.3	0.5854964	0.2679043
1538.4	0.5771739	0.2617204
1538.5	0.5720044	0.2626512
1538.6	0.5729694	0.2589633
1538.7	0.5750154	0.2608445
1538.8	0.5777037	0.2666882
1538.9	0.581212	0.2742356
1539	0.5798761	0.2752308
1539.1	0.5750486	0.2708458
1539.2	0.5641448	0.2719522
1539.3	0.5556535	0.2723715
1539.4	0.5495818	0.2720925
1539.5	0.553374	0.274849
1539.6	0.5565243	0.2759309
1539.7	0.5591561	0.2748415
1539.8	0.5618694	0.2666801
1539.9	0.5625554	0.2593905
1540	0.5612463	0.254281
1540.1	0.5612715	0.2492662
1540.2	0.5608992	0.2415171
1540.3	0.5600203	0.2287097
1540.4	0.556242	0.2230936
1540.5	0.5527924	0.219303
1540.6	0.5501268	0.2162719
1540.7	0.5459396	0.2199468
1540.8	0.5414311	0.2238248
1540.9	0.5367063	0.2227958
1541	0.5403559	0.2261232
1541.1	0.5456154	0.231607
1541.2	0.5508026	0.2392289
1541.3	0.5549006	0.2428142
1541.4	0.5582727	0.2453791
1541.5	0.5604377	0.2523764
1541.6	0.5640362	0.2570159
1541.7	0.5683203	0.2599469
1541.8	0.5732649	0.2600323
1541.9	0.5788723	0.2603294
1542	0.5835696	0.2598821
1542.1	0.5822989	0.2463762
1542.2	0.5887169	0.2436406
1542.3	0.5974913	0.2499522
1542.4	0.5923755	0.2484235
1542.5	0.5897169	0.2453476
1542.6	0.5885871	0.2406745
1542.7	0.5856953	0.2373378
1542.8	0.5900488	0.2363648
1542.9	0.6003491	0.2382964
1543	0.6094546	0.2669579
1543.1	0.6183191	0.2973425
1543.2	0.6269425	0.3268102
1543.3	0.6303889	0.3485643
1543.4	0.636439	0.3715389
1543.5	0.6458005	0.3989214
1543.6	0.6488091	0.4074534
1543.7	0.6479066	0.4112352
1543.8	0.6419613	0.4133281
1543.9	0.6347212	0.4152037
1544	0.6269987	0.4124632
1544.1	0.6187231	0.3962073
1544.2	0.6099165	0.3774869
1544.3	0.6029354	0.3589281
1544.4	0.600297	0.3445935
1544.5	0.5990983	0.3235615
1544.6	0.6000939	0.3028429
1544.7	0.6062061	0.3008714
1544.8	0.6072301	0.2975772
1544.9	0.6060996	0.2942092
1545	0.603745	0.2965932
1545.1	0.6030524	0.2992249
1545.2	0.6032462	0.3018834
1545.3	0.6041173	0.3021991
1545.4	0.6155166	0.3016179
1545.5	0.6307297	0.3002361
1545.6	0.6298772	0.2968646
1545.7	0.6269724	0.2927209
1545.8	0.6216972	0.287767
1545.9	0.6033195	0.2804334
1546	0.5902505	0.2684459
1546.1	0.581567	0.2506486
1546.2	0.5697331	0.2260818
1546.3	0.5599983	0.2096213
1546.4	0.5523967	0.2066966
1546.5	0.5532374	0.2103768
1546.6	0.5527579	0.2142875
1546.7	0.5503521	0.2167223
1546.8	0.5508969	0.2124348
1546.9	0.5525897	0.2095871
1547	0.5556403	0.2136731
1547.1	0.5639228	0.208956
1547.2	0.5696086	0.2037511
1547.3	0.5691509	0.2049508
1547.4	0.5704345	0.2035751
1547.5	0.5689343	0.2006712
